SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;05;108;2024-10-18;4583001999;1;01;2012-05-02;52;УФК по Приморскому краю;040582101;40116810300000010005;УФК ПО КИРОВСКОЙ ОБЛАСТИ;043380100;40116810600000010002;Назначение платежа? Например, порядковый номер ED101 = 108
02;88;109;2024-10-18;4583001999;1;01;2004-12-22;52;УФК по Республике Марий Эл;048880100;40116810088800010002;УФК по Ростовской области;046080101;40116810300000010001;Назначение платежа? Например, порядковый номер ED101 = 109
02;3700;110;2024-10-18;4583001999;1;01;1994-01-20;20;ООО КБ "КЕТОВСКИЙ";044525273;30101810900000000821;АО "МТИ Банк";043735821;30101810545250000273;Назначение платежа? Например, порядковый номер ED101 = 110
02;03;111;2024-10-18;4583001999;1;01;2004-12-31;52;УФК по Краснодарскому краю;040394101;40116810200000010001;Московский филиал АО "Солид Банк";044525795;30101810845250000795;Назначение платежа? Например, порядковый номер ED101 = 111
02;04;112;2024-10-18;4583001999;1;01;2009-05-28;30;СФ АО АКБ "МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ";040407592;30101810100000000592;МОРСКОЙ БАНК (АО);044525095;30101810545250000095;Назначение платежа? Например, порядковый номер ED101 = 112
02;84;113;2024-10-18;4583001999;1;01;1995-09-22;30;ГОРНО-АЛТАЙСКОЕ ОТДЕЛЕНИЕ N8558 ПАО СБЕРБАНК;048405602;30101810300000000602;Новосибирский филиал РНКО "Р-ИНКАС" (ООО);045004051;30103810450045004051;Назначение платежа? Например, порядковый номер ED101 = 113
02;92;114;2024-10-18;4583001999;1;01;2019-07-29;20;ПАО "АКИБАНК";049205933;30101810622029205933;Филиал АО "Экспобанк" в г. Южно-Сахалинске;046401444;30101810864010000444;Назначение платежа? Например, порядковый номер ED101 = 114
02;10;115;2024-10-18;4583001999;1;01;2011-04-22;30;АМУРСКИЙ ФИЛИАЛ ООО "КРОНА-БАНК";041012764;30101810000000000764;АО "МБ Банк";044525184;30101810800000000184;Назначение платежа? Например, порядковый номер ED101 = 115
02;45;116;2024-10-18;4583001999;1;01;2015-09-10;20;АО "Банк БЖФ";044525464;30101810545250000464;УФК по Хабаровскому краю;040881100;40116810400000010005;Назначение платежа? Например, порядковый номер ED101 = 116
02;32;117;2024-10-18;4583001999;1;01;1994-01-20;20;ООО "НОВОКИБ";043209770;30101810900000000770;АО "КОММЕРЦБАНК (ЕВРАЗИЯ)";044525105;30101810300000000105;Назначение платежа? Например, порядковый номер ED101 = 117
02;45;118;2024-10-18;4583001999;1;01;1995-08-25;20;АО "Яндекс Банк";044525677;30101810345250000677;ООО банк "Элита";042908762;30101810500000000762;Назначение платежа? Например, порядковый номер ED101 = 118
02;45;119;2024-10-18;4583001999;1;01;2002-07-26;20;"БНП ПАРИБА БАНК" АО;044525185;30101810100000000185;ЦИК РМ;289000040;40202810700000000001;Назначение платежа? Например, порядковый номер ED101 = 119
02;45;120;2024-10-18;4583001999;1;01;2011-12-29;52;УФК по г. Москве;044588101;40116810300000010007;УФК по Мурманской области;044782100;40116810900000010010;Назначение платежа? Например, порядковый номер ED101 = 120
02;93;121;2024-10-18;4583001999;1;01;1994-10-03;99;ИЗБИРКОМ РТ;044584101;40202810300000000002;Межрегиональное операционное УФК;293000016;40116810540800000008;Назначение платежа? Например, порядковый номер ED101 = 121
02;45;122;2024-10-18;4583001999;1;01;2007-12-20;20;АО "Ури Банк";044525163;30101810300000000163;АО "Банк Финсервис";044525079;30101810545250000079;Назначение платежа? Например, порядковый номер ED101 = 122
02;45;123;2024-10-18;4583001999;1;01;2014-02-06;90;КУ ЗАО КБ "УРАЛЛИГА";047501742;30101810000000000742;АО КБ "ЮНИСТРИМ";044525550;30101810145250000550;Назначение платежа? Например, порядковый номер ED101 = 123
02;45;124;2024-10-18;4583001999;1;01;2019-06-24;20;АО "РЕАЛИСТ БАНК";044525285;30101810245250000285;АО "Тимер Банк";044525567;30101810345250000567;Назначение платежа? Например, порядковый номер ED101 = 124
02;45;125;2024-10-18;4583001999;1;01;2019-03-18;20;АО "БКС Банк";044525631;30101810145250000631;"Вэйбанк" АО;044525453;30101810145250000453;Назначение платежа? Например, порядковый номер ED101 = 125
02;45;126;2024-10-18;4583001999;1;01;1994-01-20;90;ГК "АСВ" - КУ АО АКБ "ГАЗБАНК";043601863;30101810400000000863;ГК "АСВ" - КУ ООО "ВСБ";043601869;30101810200000000869;Назначение платежа? Например, порядковый номер ED101 = 126
02;45;127;2024-10-18;4583001999;1;01;2015-03-26;90;ГК "АСВ" - КУ ОАО "ВКБ";043601933;30101810000000000933;ГК "АСВ" - КУ АО "АК БАНК";043601878;30101810000000000878;Назначение платежа? Например, порядковый номер ED101 = 127
02;45;128;2024-10-18;4583001999;1;01;2017-03-27;20;РНКО "Р-ИНКАС" (ООО);044525063;30103810245250000063;ООО "Дойче Банк";044525101;30101810100000000101;Назначение платежа? Например, порядковый номер ED101 = 128
02;75;129;2024-10-18;4583001999;1;01;1995-09-04;99;Избирательная комиссия Челябинской области;275000099;40202810545377501001;ИК ДНР;200000154;40202810245372157003;Назначение платежа? Например, порядковый номер ED101 = 129
02;45;130;2024-10-18;4583001999;1;01;1994-06-15;20;АКБ "Трансстройбанк" (АО);044525326;30101810845250000326;КУ ПАО АКБ "РФА" - ГК "АСВ";044525165;30101810145250000165;Назначение платежа? Например, порядковый номер ED101 = 130
02;45;131;2024-10-18;4583001999;1;01;2016-09-08;90;КУ АКБ "ВЕК" (АО) - ГК "АСВ";044525784;30101810445250000784;ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК;047003608;30101810300000000608;Назначение платежа? Например, порядковый номер ED101 = 131
02;45;132;2024-10-18;4583001999;1;01;2017-07-25;90;КУ КБ "НЕФТЯНОЙ АЛЬЯНС" (ПАО) - ГК "АСВ";046577420;30101810345250000994;УРАЛЬСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";044525994;30101810165770000420;Назначение платежа? Например, порядковый номер ED101 = 132
02;07;133;2024-10-18;4583001999;1;01;2017-02-06;30;СЕВЕРО-КАВКАЗСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";040702748;30101810007020000748;Московский филиал ПАО КБ "Восточный";044525682;30101810945250000682;Назначение платежа? Например, порядковый номер ED101 = 133
02;30;134;2024-10-18;4583001999;1;01;1994-01-20;20;"Муниципальный Камчатпрофитбанк" (АО);043002717;30101810100000000717;АО КБ "ИС Банк";044525349;30101810945250000349;Назначение платежа? Например, порядковый номер ED101 = 134
02;84;135;2024-10-18;4583001999;1;01;1994-01-20;20;АКБ "НООСФЕРА" (АО);048405718;30101810100000000718;"Братский АНКБ" АО;042520842;30101810850042520842;Назначение платежа? Например, порядковый номер ED101 = 135
02;45;136;2024-10-18;4583001999;1;01;1994-01-20;90;Конкурсный управляющий ПАО "Энергомашбанк" - ГК "АСВ";044030754;30101810700000000754;ПРИВОЛЖСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";042202714;30101810222020000714;Назначение платежа? Например, порядковый номер ED101 = 136
02;71;137;2024-10-18;4583001999;1;01;1995-08-29;99;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ТЮМЕНСКОЙ ОБЛАСТИ;271000013;40301810300000000006;Избирательная комиссия Новосибирской области;250000313;40301810600000000001;Назначение платежа? Например, порядковый номер ED101 = 137
02;45;138;2024-10-18;4583001999;1;01;1994-01-20;20;АКБ "ПЕРЕСВЕТ" (ПАО);044525275;30101810145250000275;УФК по Чукотскому автономному округу;007749104;40116810577490010001;Назначение платежа? Например, порядковый номер ED101 = 138
02;29;139;2024-10-18;4583001999;1;01;2000-01-01;99;ФКУ " Войсковая часть 10199 ";229000102;40106810200000000002;КБ "НМБ" ООО;044525852;30101810445250000852;Назначение платежа? Например, порядковый номер ED101 = 139
02;52;140;2024-10-18;4583001999;1;01;2018-09-07;20;АО "ИТ Банк";045209702;30101810750045209702;АО "КУЗНЕЦКБИЗНЕСБАНК";043209740;30101810600000000740;Назначение платежа? Например, порядковый номер ED101 = 140
02;45;141;2024-10-18;4583001999;1;01;2002-10-07;20;КБ "Новый век" (ООО);044525517;30101810845250000517;КУ Банк "Уссури" (АО) - ГК "АСВ";040813700;30101810100000000700;Назначение платежа? Например, порядковый номер ED101 = 141
02;45;142;2024-10-18;4583001999;1;01;2008-12-01;30;Ф-л Азиатско-Тихоокеанский Банк АО в г.Москва;044525754;30101810145250000754;ООО КБ "КАЛУГА";042908748;30101810100000000748;Назначение платежа? Например, порядковый номер ED101 = 142
02;45;143;2024-10-18;4583001999;1;01;1995-07-27;20;ООО КБ "ЭКО-ИНВЕСТ";040397100;30101810145250000440;УФК по Краснодарскому краю;044525440;40116810900000010001;Назначение платежа? Например, порядковый номер ED101 = 143
02;45;144;2024-10-18;4583001999;1;01;1994-09-20;20;АО "ИШБАНК";044525624;30101810945250000624;"СОЦИУМ-БАНК" (ООО);044525409;30101810445250000409;Назначение платежа? Например, порядковый номер ED101 = 144
02;58;145;2024-10-18;4583001999;1;01;1994-01-20;20;АО КБ "ВАКОБАНК";045853774;30101810200000000774;Урюпинский филиал ПАО КБ "Сельмашбанк";041806745;30101810518060000745;Назначение платежа? Например, порядковый номер ED101 = 145
02;37;146;2024-10-18;4583001999;1;01;2002-11-21;30;ФИЛИАЛ "КУРГАНСКИЙ" АО АКБ "АЛЕФ-БАНК";043735853;30101810800000000853;Избирательная комиссия Ярославской области;278000117;40202810500000310110;Назначение платежа? Например, порядковый номер ED101 = 146
